transaction_id,amount,transaction_time,location_id,merchant_id,device_id,customer_age,customer_gender,transaction_category,num_prev_transactions,credit_score,fraud
745,105.43895298608024,29357,103,162,3807,39,M,Grocery,94,581,0
499,20.853185943628276,74254,602,228,3309,70,M,Fuel,676,709,0
622,5.027375027886532,33189,337,237,3807,86,M,Electronics,499,464,1
107,0.5494757034069213,62816,365,399,1701,42,F,Clothing,464,651,0
111,0.7231832063766959,49968,277,133,3646,75,F,Electronics,596,494,1
789,2.6420245744378033,59920,53,413,3307,32,M,Grocery,612,431,0
219,30.914322641134063,57127,913,149,4486,35,F,Fuel,770,789,1
158,68.71752613665554,37695,661,111,3793,48,F,Electronics,670,598,0
938,19.283006895222755,8255,341,357,530,26,F,Restaurant,111,796,0
290,35.80643954915914,72612,929,397,9171,32,F,Electronics,711,688,0
479,12.360637991538848,14029,620,120,1206,32,M,Restaurant,500,608,0
-66,9.189105097586927,17568,358,272,9221,24,F,Restaurant,695,395,0
450,2.714079554977687,24998,31,452,4135,55,F,Fuel,826,847,0
589,29.220554716256636,57750,630,271,8307,31,F,Fuel,802,617,1
356,8.336434895253372,9897,273,17,147,65,M,Fuel,251,590,0
834,129.9639326741243,9575,403,280,9462,38,F,Electronics,188,683,0
744,6.7358992418135015,15012,920,100,1630,74,F,Grocery,703,691,0
257,33.251124544458015,58214,163,128,4525,25,F,Fuel,701,471,0
178,13.8276090457047,14408,646,73,207,40,M,Grocery,860,488,0
106,170.1082034226557,11564,268,205,490,33,M,Grocery,557,560,0
18,5.939209356836194,60026,949,247,2588,83,M,Electronics,771,793,0
62,5.77022895046524,42975,669,107,9794,29,M,Clothing,984,679,0
91,7.643312306011807,2779,327,478,5256,37,F,Electronics,633,355,1
244,3.7064706574007626,30225,915,411,6654,31,F,Fuel,782,731,0
522,5.821788626368733,8089,782,242,207,36,M,Clothing,967,499,0
114,14.089400379950733,37927,49,11,4876,70,F,Electronics,540,793,1
245,206.0758584218334,24483,840,266,8598,30,F,Fuel,768,539,0
204,76.07323247533324,35528,913,7,8849,53,M,Restaurant,229,329,0
365,5.8836460262447945,3081,210,149,187,51,M,Grocery,831,732,0
313,9.873314516817533,62161,572,181,8348,75,F,Grocery,655,715,0
729,11.165049136020581,73420,602,342,2467,35,M,Electronics,924,633,0
581,3.380638404392183,6372,131,456,3259,84,M,Fuel,916,665,1
45,16.37202157302375,15418,265,134,9789,27,M,Electronics,924,348,1
142,0.45184387249339686,43845,363,230,6604,28,M,Electronics,889,373,1
329,14.748461778245986,33917,420,483,2576,56,F,Clothing,724,811,0
138,30.25362943513456,9761,320,59,8186,83,M,Clothing,884,722,0
430,23.517158583387335,21712,201,362,4165,41,M,Grocery,491,465,0
97,12.347222430567841,67635,290,340,4781,27,M,Clothing,214,567,0
792,3.591354885164108,27756,795,354,227,70,M,Grocery,765,625,0
724,0.8726202928429654,75231,777,462,4165,28,M,Clothing,801,535,0
268,24.228387644812216,38147,875,452,6623,34,M,Electronics,16,347,0
155,15.56484789905171,59109,579,178,4568,31,F,Electronics,339,760,0
210,8.34322552575776,16545,634,5,2566,70,F,Clothing,124,417,0
441,19.803848990375418,21858,986,288,6066,37,M,Grocery,895,307,0
-41,4.301267892150794,74592,48,73,4525,22,M,Restaurant,587,551,0
51,11.202692424033534,61746,397,221,1450,77,M,Restaurant,555,578,0
209,8.242899798285677,67166,736,33,9096,55,F,Fuel,695,751,0
324,14.82296362133177,8787,302,76,6112,66,F,Grocery,380,731,0
-29,10.7254984423583,13808,828,392,1016,81,F,Grocery,721,821,0
86,13.504495621198762,38717,563,401,6004,22,F,Restaurant,562,739,0
864,9.176269093940142,56961,520,397,6039,33,F,Electronics,415,669,0
116,2.8857501181155847,4969,904,124,4135,60,M,Electronics,582,394,1
436,5.739809901017579,12428,26,48,4299,83,M,Grocery,563,457,0
903,17.125882315137307,65117,341,351,1261,28,F,Clothing,273,605,0
606,8.316018541773255,63427,670,268,2218,80,M,Electronics,335,685,0
773,78.21084068526127,75110,343,333,366,51,M,Electronics,85,715,0
210,-1.9695207741884282,11532,520,126,4165,85,M,Grocery,450,703,0
107,9.690971627247164,61437,210,413,6095,74,M,Fuel,829,572,0
323,22.064485044410098,18834,290,32,7740,46,M,Grocery,105,782,0
39,12.054052315414282,19102,213,467,7227,42,M,Restaurant,915,510,0
227,17.99484761462086,40131,613,149,2295,77,M,Electronics,304,443,0
651,7.875374686245877,710,787,189,5945,74,M,Grocery,579,492,0
505,21.02372410542641,24310,507,493,5165,17,M,Electronics,396,745,0
431,6.200988536759486,41459,250,321,4553,15,F,Fuel,488,549,0
357,30.644916214224544,73018,587,93,7280,39,F,Clothing,468,324,0
821,5.325346664443138,70176,576,405,1691,79,M,Fuel,405,786,1
300,26.398526158028965,44011,553,68,7186,75,M,Electronics,428,395,0
112,25.7896994133273,31773,295,138,19,81,M,Restaurant,841,521,0
-23,12.045571202654905,64112,959,96,9276,67,M,Electronics,128,734,0
50,11.437515237951944,41575,210,181,1926,17,F,Grocery,428,404,0
799,1.7748890659114025,-1493,281,256,2829,20,F,Grocery,968,517,0
187,11.582710725488932,70847,622,365,5919,49,F,Electronics,638,391,0
479,3.369635937466766,6574,344,298,3517,30,M,Clothing,1060,727,0
157,9.117553534551393,20565,514,321,2776,49,M,Electronics,990,747,0
173,25.518649645268876,23596,480,109,9678,62,M,Grocery,455,742,0
781,16.314032159465086,36092,702,26,862,22,F,Restaurant,220,583,0
66,18.81264457787655,17516,397,252,3581,73,M,Grocery,611,587,0
518,6.887010508325187,12972,957,12,3646,26,F,Fuel,763,597,0
119,10.822068172453735,33401,888,57,7958,57,M,Grocery,671,404,0
20,10.128597263176658,50045,448,298,688,63,F,Grocery,464,695,0
794,30.796461784970695,45067,901,12,3840,54,M,Restaurant,196,731,0
79,1.6077212118755444,60533,855,181,4508,81,F,Grocery,753,643,0
38,9.529559935802299,58173,533,84,4427,75,F,Fuel,901,578,0
105,21.32626065758133,59574,998,218,6846,52,F,Grocery,131,637,0
491,26.493118929005874,63768,262,162,3279,36,M,Restaurant,885,835,0
147,14.414973132974612,66182,26,457,6040,77,F,Electronics,218,479,0
792,29.706084710079708,55201,938,332,2892,74,F,Grocery,397,525,0
98,3.9114087445982157,63627,658,339,608,53,M,Restaurant,918,703,0
568,10.107003083104651,7378,869,100,9794,61,F,Grocery,920,736,0
143,2.3855488345541325,72878,341,443,8182,74,M,Fuel,565,610,1
443,48.41918933084749,39760,520,133,6839,34,F,Restaurant,941,395,0
158,38.89411885121818,60084,443,188,166,66,F,Electronics,144,800,0
92,47.74927356044755,16262,911,111,4758,67,F,Electronics,189,757,0
360,1.2027338702404045,69102,612,252,9013,22,M,Electronics,631,458,0
539,43.14309596964507,63153,833,53,8686,36,F,Restaurant,342,298,0
-16,30.363166242387013,74468,204,194,8468,75,F,Grocery,883,793,0
-45,16.13371361554024,79285,132,69,4625,46,F,Fuel,858,508,0
216,7.4211549716309415,57439,887,150,7227,53,M,Clothing,176,326,0
439,8.89270521233878,30198,501,338,671,23,F,Fuel,562,302,0
31,13.35678527962669,66258,450,83,5165,71,M,Fuel,945,690,0
38,84.86203507828681,11066,123,125,2790,35,M,Clothing,830,513,0
900,25.749343693742546,12036,219,118,3319,27,M,Clothing,947,324,0
353,19.279966029108994,28155,873,156,8412,77,F,Electronics,845,528,0
172,4.805715085790195,81287,73,278,7740,48,M,Restaurant,464,554,0
292,18.275063324759273,12806,494,10,2673,58,F,Clothing,149,692,0
498,17.838035353508438,52054,424,404,9075,64,F,Clothing,431,575,0
490,37.15109951207688,13567,87,370,7486,86,F,Grocery,322,724,0
495,5.930486916197497,4055,999,495,1448,89,M,Electronics,819,444,0
827,9.979101378875583,58205,833,11,3164,45,F,Restaurant,901,534,0
274,14.807384065004454,39961,290,163,166,79,M,Electronics,492,404,0
512,26.54156526797533,68728,480,335,1994,42,M,Restaurant,620,520,0
267,19.668629692220506,38257,426,436,9117,64,M,Electronics,510,576,0
231,23.46969799222507,1439,193,468,7543,65,F,Electronics,385,748,0
385,10.991930442463651,18920,670,273,2864,78,F,Clothing,688,596,0
399,29.31487596160736,80476,278,416,9081,30,M,Restaurant,748,739,0
179,7.9559821546722675,63654,692,100,4898,66,M,Clothing,371,730,0
699,2.4428100305378297,3583,931,284,5456,25,F,Clothing,1004,285,0
151,28.40634341946072,48871,107,59,6004,90,M,Restaurant,143,371,0
519,9.892854720229206,21894,87,492,3802,67,F,Fuel,377,772,0
121,6.813292156568593,47434,988,483,7659,79,M,Clothing,13,413,0
610,6.912617277031733,30878,449,28,1880,60,M,Grocery,-17,407,0
51,9.394718632702928,62367,57,217,8561,53,F,Clothing,795,386,0
824,43.624603125438185,73529,901,46,726,84,M,Electronics,367,478,0
621,11.442739986543042,69163,907,54,1588,48,M,Fuel,802,402,0
422,-0.9252163777882298,50496,728,205,3522,21,F,Grocery,388,603,0
422,97.37815045410335,33967,395,283,1789,58,F,Electronics,110,772,0
88,5.305632976253863,30131,35,369,4459,42,F,Electronics,681,592,0
89,17.20354937249935,12152,23,319,5627,29,M,Electronics,895,710,0
94,98.76858529460415,14426,949,226,671,60,M,Grocery,526,509,0
729,5.947853677383421,69117,431,280,4508,28,M,Restaurant,387,466,0
122,7.9552720097982,72727,514,157,1994,65,M,Electronics,493,772,0
331,11.08433799226003,85775,688,379,808,56,F,Grocery,76,727,0
36,11.554254131690186,64022,833,318,3969,22,M,Electronics,854,799,0
47,99.37168341581544,54623,807,226,5060,68,M,Restaurant,191,463,0
400,17.504962032872307,4477,614,428,6993,85,F,Electronics,96,553,0
310,11.483674031467677,15296,376,63,530,71,F,Electronics,630,734,0
235,1.1119420241302524,9452,911,397,699,47,F,Fuel,832,823,0
755,1.272916783254999,72341,398,421,4501,67,M,Grocery,596,535,0
453,11.91433420489599,63160,909,446,4267,62,M,Restaurant,802,693,0
387,29.19852965522007,34363,565,451,7752,29,F,Grocery,584,463,0
626,12.082278685729033,3631,856,11,1016,46,F,Electronics,193,408,0
607,7.359741775892022,76499,258,376,9929,62,M,Clothing,456,456,0
122,44.34664266728417,24989,307,271,887,43,M,Fuel,789,796,1
171,25.817095513788257,49858,567,81,6647,55,F,Electronics,382,640,0
5,135.34867179069292,41991,929,126,2582,73,F,Restaurant,251,535,0
193,50.26323867012927,62826,659,88,1506,50,M,Fuel,327,721,0
886,0.9675928936360201,50053,268,414,957,44,F,Grocery,727,578,0
149,20.365817327843587,76895,731,58,4628,65,F,Clothing,544,408,0
445,15.356212612312413,53967,35,30,9719,36,M,Clothing,361,791,0
189,3.668270763736075,38972,755,118,184,26,F,Clothing,862,730,0
441,83.5322192082868,11258,759,150,2243,89,F,Electronics,235,443,0
850,18.333624216680008,73011,270,313,2431,86,M,Clothing,295,747,0
927,7.821290651003616,78428,210,83,7283,66,F,Fuel,345,602,0
109,30.30499686816307,21176,734,39,9257,61,M,Grocery,234,369,0
491,19.452307576196116,26182,702,471,9866,58,M,Fuel,-21,818,0
79,19.440247556130092,239,540,416,61,40,M,Restaurant,283,741,0
234,3.5981438535388897,9238,884,331,2260,67,M,Electronics,769,759,0
271,1.5445225254484,15360,231,100,3136,28,M,Clothing,266,779,0
304,76.58330695163853,60169,45,204,4486,52,M,Fuel,204,819,0
833,19.26904184444077,67994,155,283,2786,59,M,Grocery,429,488,0
268,31.06846538540883,33642,456,471,5784,71,M,Electronics,896,652,1
677,6.458044492320223,16181,996,397,2846,71,M,Restaurant,979,372,0
531,7.2341342260513235,31692,114,26,3454,33,F,Grocery,404,575,0
-6,14.227799263705062,49062,218,499,3559,51,M,Clothing,402,311,0
766,3.85513817785956,35651,837,209,4568,85,M,Fuel,164,426,1
300,17.365508943415517,21516,41,166,3581,53,M,Grocery,931,824,0
867,25.050813196129056,80049,201,371,4907,34,F,Fuel,592,430,0
272,15.551542136025091,78440,735,262,4734,25,F,Electronics,763,805,0
903,4.421308554409356,63204,258,406,4928,23,F,Fuel,361,531,0
78,11.59295427992517,42656,713,355,3559,77,F,Grocery,766,581,0
495,16.817434587416177,78439,318,499,2566,28,M,Clothing,782,514,0
5,12.084521024646126,30977,127,73,6034,27,F,Restaurant,902,635,0
390,11.380640227393839,10303,736,423,616,88,M,Grocery,795,523,0
185,18.48872177781515,12370,277,93,1667,23,M,Restaurant,854,827,0
530,8.11913222591857,70758,155,323,4750,41,M,Electronics,771,744,0
414,-0.5121414349670115,80970,424,169,6798,84,F,Clothing,704,404,0
726,7.713200700610564,35852,562,181,6975,77,M,Electronics,448,636,0
111,4.945908238453957,-1391,934,141,7580,63,M,Clothing,764,639,0
845,9.366731071102311,40465,292,339,6520,25,M,Fuel,880,543,0
350,2.0061228745369952,54579,751,418,5245,89,M,Electronics,656,437,0
145,22.533891910797,38858,341,315,8186,60,M,Clothing,577,532,0
383,-0.3173189027967709,60273,704,181,3021,74,F,Clothing,928,697,0
72,17.217151174311766,265,156,255,1691,81,F,Electronics,676,619,0
45,11.266422420676701,65658,622,8,3218,23,M,Grocery,679,837,0
583,32.751222439450615,7907,565,210,2029,80,M,Grocery,841,572,0
844,23.79084014850759,26634,188,371,1506,75,M,Grocery,858,597,0
476,9.33090490628087,55466,892,357,4135,31,F,Electronics,769,398,0
709,15.298166267856189,67281,31,280,1949,63,F,Electronics,332,721,0
150,11.39150307543237,68766,819,397,4638,70,F,Clothing,962,461,1
175,9.691302806571114,82242,847,496,4291,59,F,Electronics,839,425,0
86,14.07511396045671,66896,131,102,1957,59,M,Grocery,957,838,0
245,98.52135647614794,7015,68,282,9941,70,F,Electronics,792,501,0
154,-0.4011460820230699,53743,528,184,192,65,F,Restaurant,266,785,0
339,4.991173014007984,44112,184,214,817,67,M,Electronics,221,544,0
31,24.55408499160071,66751,128,173,6996,68,M,Restaurant,946,425,0
384,-2.1707215629673,15433,780,79,7539,56,F,Restaurant,799,467,0
144,5.333936550245776,31600,454,88,1962,53,M,Clothing,470,751,0
804,9.267853266283058,25375,429,393,2188,34,M,Clothing,517,343,0
138,15.5314038572916,16734,673,34,4501,75,M,Grocery,567,620,0
192,9.068839009000582,39234,787,356,5784,27,M,Restaurant,447,357,0
229,4.998102432334454,53152,966,13,7037,48,F,Clothing,659,348,0
196,6.986705457611879,37712,648,13,2505,72,M,Restaurant,972,315,0
10,4.831685420454448,55806,62,84,8186,67,M,Fuel,786,761,0
363,27.902092818269917,43823,295,254,7118,37,M,Fuel,386,771,0
92,8.071122027788206,45248,501,83,4553,25,F,Grocery,374,597,0
190,7.179143814070141,80590,818,173,6916,62,M,Fuel,520,453,0
64,35.70021025960501,17704,836,426,4734,83,F,Electronics,852,349,0
538,5.626039622696798,40307,341,331,9278,56,F,Fuel,781,547,0
293,62.89639246146615,36606,375,170,3908,59,F,Electronics,796,744,0
449,78.48809872610556,39751,744,189,891,79,M,Clothing,493,480,0
95,6.620414476804364,67806,395,387,3941,71,M,Grocery,361,629,0
864,3.3195867218425192,57244,517,320,4146,21,M,Electronics,397,678,0
151,9.093005542403725,62259,911,482,3217,53,F,Electronics,386,670,0
94,17.30866682883292,76566,210,493,6317,25,F,Clothing,275,755,0
920,7.799361759582245,31786,846,139,4391,46,F,Grocery,322,413,0
528,11.911183115551632,26048,131,221,8329,24,F,Electronics,759,632,0
174,6.062794094946667,67821,277,441,2892,70,M,Restaurant,235,752,0
372,11.989554448301206,42787,659,65,7787,41,M,Fuel,960,387,0
536,8.093810096907013,57701,258,334,2855,45,F,Electronics,693,666,1
344,8.233897288808407,59666,905,371,1252,59,M,Clothing,829,703,0
124,7.084361804937089,24587,669,254,7179,60,F,Electronics,122,713,0
184,7.26467585755741,65025,559,475,3355,54,F,Clothing,93,758,0
152,3.8193998981410235,18479,407,313,3928,46,F,Electronics,120,393,0
409,2.3292790988802796,31921,268,401,2619,68,F,Electronics,299,464,0
489,0.41656766480526386,69438,821,401,6975,64,M,Restaurant,26,727,1
232,6.120175379794381,57758,35,224,8924,70,M,Fuel,487,359,0
796,44.79938039618009,22356,113,274,2691,72,M,Fuel,174,525,0
-40,6.441393145484933,61443,424,451,6101,14,M,Restaurant,655,367,0
213,11.95891869371189,66511,104,441,651,43,M,Grocery,572,515,0
427,88.29907139193593,18208,929,90,6161,76,F,Electronics,279,417,0
160,34.917876717068296,72125,923,107,5214,29,F,Clothing,579,666,0
632,19.245920269384648,80321,260,327,920,57,M,Electronics,839,320,0
147,154.94753177106577,72466,739,62,2726,47,F,Grocery,159,726,0
27,8.441905744920126,18091,984,161,5245,81,M,Fuel,898,703,0
325,84.2978511834508,16383,387,313,6220,63,M,Fuel,102,322,0
523,26.766558178914398,54330,506,65,269,51,M,Fuel,833,392,0
130,11.585300790888677,23176,558,419,758,29,M,Electronics,796,814,1
67,1.4483595495331993,42952,524,111,5885,80,F,Clothing,556,482,0
49,118.07785295686756,4240,986,157,3553,24,F,Clothing,798,728,0
-30,3.115583784636666,38094,708,103,9289,80,F,Electronics,279,397,0
199,9.135323985465318,41007,733,49,4028,38,M,Clothing,828,554,0
357,7.365206442503404,46208,571,274,7385,34,F,Electronics,704,821,0
290,15.557765727820076,36646,984,124,4525,47,F,Restaurant,915,345,0
87,9.46945068073911,12193,814,240,6775,56,M,Electronics,822,839,0
251,15.269954942057396,24463,190,157,4178,60,F,Fuel,862,375,1
257,7.149369771480894,65623,588,449,7505,85,M,Fuel,840,743,0
175,9.78472861851723,53933,508,391,9147,24,F,Fuel,249,758,0
659,8.688150246015457,29967,662,273,9866,55,F,Clothing,500,491,0
-47,5.777593015683619,38123,622,278,3908,41,M,Clothing,928,410,0
767,7.368799551178685,20720,670,427,9455,43,F,Restaurant,54,589,0
789,46.955078751224285,25574,563,226,5885,30,F,Clothing,790,508,0
70,37.944352642904065,75419,483,162,370,78,F,Clothing,818,416,0
597,10.658322747159264,33223,746,245,9766,82,F,Grocery,679,473,0
284,44.994736379759075,21258,16,100,204,33,M,Grocery,237,551,0
750,16.91331578032242,15809,533,280,4007,35,F,Clothing,118,831,0
605,155.09976508265973,9226,440,216,5711,62,F,Electronics,465,519,1
346,12.527601903570616,71930,327,79,4461,26,M,Grocery,203,742,0
860,6.576636891715103,48730,450,419,616,36,M,Clothing,334,901,0
41,10.84648315986291,29299,640,174,166,70,M,Fuel,260,585,0
463,15.37098434647569,19346,99,469,9291,68,M,Restaurant,993,657,0
820,13.35344543795009,32949,164,407,9147,53,M,Fuel,517,484,0
443,7.647664592384524,45021,613,226,4995,56,M,Restaurant,281,355,0
873,4.077434715594908,8540,850,339,1217,81,M,Restaurant,606,496,0
84,-1.355681351609853,26381,250,390,5168,59,M,Grocery,387,416,0
133,109.04949884614868,19846,935,2,7244,29,F,Grocery,489,690,0
502,9.86307060429095,26261,875,452,3227,86,F,Restaurant,883,579,0
329,5.878784406569043,22384,31,412,530,69,F,Restaurant,276,574,0
654,29.84552399391456,21043,759,399,6624,42,F,Fuel,844,647,0
53,0.3053977882527157,44134,864,223,8616,74,M,Grocery,827,837,0
116,9.019913392989839,25318,131,169,9278,66,M,Restaurant,684,757,0
87,-0.25854948994935967,27682,179,7,8729,53,M,Electronics,846,339,0
284,24.581536244592456,33771,726,78,7588,77,F,Restaurant,437,529,0
214,22.91813836719735,79723,933,301,4736,77,M,Grocery,562,339,0
544,-0.29216938548533733,13435,401,73,2260,39,M,Restaurant,829,315,0
800,3.533747135157606,21289,771,22,384,35,F,Electronics,753,614,0
596,3.550527995657495,34874,358,169,5661,84,F,Grocery,815,319,0
24,14.110479923143552,65129,958,411,9068,66,F,Clothing,526,707,0
479,67.82780610509054,52339,384,113,4671,48,M,Electronics,941,677,0
408,-0.2537101996021498,48517,432,36,8418,34,F,Electronics,470,604,0
393,12.47424943909187,34069,544,465,207,75,F,Fuel,759,782,0
276,40.590118002369,9051,408,57,3164,54,F,Clothing,845,761,0
63,10.320298981258537,32659,474,157,384,54,M,Electronics,751,376,0
819,7.762119252570483,75846,701,321,1030,42,M,Fuel,553,737,0
642,7.178835589599644,59251,921,392,7870,23,F,Grocery,920,487,0
709,16.841291987964105,10386,300,83,4896,66,F,Restaurant,603,772,0
294,28.92922005164238,84454,41,459,6315,27,F,Electronics,312,418,0
565,9.69532482987782,40962,420,81,1926,73,F,Fuel,668,725,0
854,49.852117783960715,52164,662,216,2592,83,M,Restaurant,478,675,0
684,27.367762435323655,39668,986,240,9344,63,F,Electronics,573,450,0
16,18.836785348270805,52427,344,456,3581,39,F,Restaurant,770,763,0
610,24.65478207377936,62105,41,351,4189,30,M,Clothing,397,339,0
78,20.275573080130016,35216,295,112,726,83,M,Grocery,167,646,0
40,-1.320133385731177,7699,232,82,423,80,M,Fuel,115,669,0
77,4.850602557923712,70036,819,248,9571,40,M,Electronics,659,351,0
846,23.473564388902062,65576,681,139,2383,61,M,Electronics,925,796,0
485,6.8599913449861365,18253,673,112,4745,32,M,Fuel,440,396,0
336,8.941772524898417,76285,566,322,3701,40,M,Grocery,760,777,0
105,-2.265364884849644,17484,341,478,6329,22,M,Fuel,281,411,0
246,11.905310084472731,43931,434,414,7872,72,M,Fuel,239,532,0
117,9.323513831456397,29034,911,374,3256,52,M,Restaurant,608,629,0
901,39.32212536823344,17469,170,240,8465,57,M,Grocery,726,370,0
24,32.15277399669673,60571,875,114,1718,35,M,Grocery,505,582,0
365,163.9788181668941,40686,444,266,4781,41,M,Grocery,993,539,0
467,34.08427481178987,36128,855,393,1674,38,M,Grocery,579,709,0
268,78.56762698320341,69028,73,62,7412,56,M,Clothing,870,368,0
615,21.13306256783665,25574,547,256,3928,37,F,Fuel,913,686,0
80,-2.601952778537184,13268,987,57,2963,65,M,Restaurant,816,530,0
354,116.65052570484238,69226,194,151,4736,29,F,Restaurant,112,623,0
159,7.822603317859775,53024,667,471,7523,49,F,Clothing,716,692,0
459,9.698490893817482,37365,344,57,628,39,M,Electronics,313,616,0
287,3.3214499691305903,26988,286,2,3505,78,F,Electronics,617,657,1
450,3.9849355409040115,37432,429,137,3607,55,F,Grocery,775,645,0
173,115.25673241757036,76286,13,339,5168,80,F,Grocery,279,360,0
325,28.91016791628401,68324,833,222,8925,41,M,Fuel,476,789,1
94,8.922627285034315,75525,654,338,6027,72,M,Electronics,183,624,0
540,14.7268160721562,75874,122,391,590,21,M,Electronics,226,308,0
168,5.267309253933545,18658,283,84,5167,42,F,Grocery,890,494,0
394,-1.692362324555317,68900,758,318,9455,20,F,Restaurant,420,619,0
748,19.867199229926843,65468,670,235,2505,25,M,Electronics,144,353,0
333,11.111960093113575,31970,494,28,3916,37,F,Grocery,227,692,0
-46,10.678656825223895,64446,304,69,5463,33,F,Fuel,546,667,0
355,4.7062349667550505,63776,436,54,3021,57,F,Electronics,313,676,0
140,33.795570412222695,62828,659,264,4483,82,M,Restaurant,527,299,0
111,4.5228505452204635,27779,380,468,5739,90,F,Electronics,569,546,1
161,25.39223432517707,77994,486,263,4553,15,M,Clothing,649,775,0
477,4.537072557192263,64989,604,69,6647,32,F,Electronics,949,520,0
351,28.05425731058248,69908,440,328,1933,29,M,Grocery,852,411,0
546,7.848924802296803,50612,485,104,8552,41,F,Restaurant,169,418,0
504,4.153563575798543,63300,943,156,1575,31,F,Clothing,832,502,0
865,5.381925140691265,47807,911,367,5832,58,M,Electronics,139,663,0
807,4.012993950779073,73186,903,256,4877,58,M,Electronics,526,565,0
357,15.822820025090248,75722,508,11,9344,32,F,Electronics,712,709,0
190,8.318032952909473,10021,475,414,9969,29,F,Fuel,27,540,0
391,33.38684981601576,70091,725,360,6520,61,M,Grocery,516,646,0
224,11.708868440229141,35236,188,264,3218,54,M,Grocery,554,472,0
734,24.60099324038055,44407,436,154,2818,47,F,Fuel,965,681,0
800,-0.29469332929170555,61651,673,357,423,61,M,Grocery,456,499,0
857,53.00767435840065,19491,648,349,7851,80,F,Electronics,387,579,0
58,6.102910008514409,64885,670,141,7244,37,F,Restaurant,646,610,0
226,99.95872539984745,68767,424,25,4513,62,M,Grocery,815,323,0
193,6.581987286916087,6518,376,493,8040,78,M,Clothing,443,605,0
461,4.299588310184161,22272,286,207,8412,75,M,Restaurant,420,606,0
434,6.592245119778118,38791,906,21,4435,25,M,Clothing,596,709,0
258,37.85801973096665,75947,333,446,6764,76,F,Restaurant,382,712,0
803,11.340180980179403,26854,341,274,4291,55,F,Restaurant,847,455,0
432,6.256672787279705,73696,45,235,4730,31,F,Restaurant,964,779,0
106,41.92704067802285,66134,558,107,2566,74,M,Electronics,822,671,1
811,13.979754812170881,3560,947,116,6112,89,M,Fuel,824,617,1
143,13.01052451881525,61290,720,53,5022,35,M,Restaurant,921,543,0
868,28.665820197677093,69187,822,439,9879,30,M,Clothing,936,675,0
253,14.334275280087358,76796,364,156,5952,37,F,Grocery,634,485,0
196,86.77382928063567,82590,216,201,6812,54,M,Electronics,810,787,0
732,9.643461937894338,61932,194,428,1217,23,M,Electronics,805,574,1
60,4.232792307716945,75705,35,327,3581,72,M,Fuel,778,557,0
-4,21.149822400600492,71721,23,167,3279,33,M,Fuel,377,657,0
717,35.82874976920675,73834,540,237,650,37,M,Grocery,795,766,0
18,43.357381118865625,20034,911,237,7756,27,F,Clothing,526,394,0
678,157.72401459933883,33760,176,292,9879,61,F,Restaurant,61,567,0
193,0.12577081004632618,84374,986,354,447,24,M,Clothing,695,655,0
734,23.05716359851402,-1677,976,379,5049,55,M,Electronics,838,360,0
239,1.9549791465673465,70343,332,181,1874,34,M,Grocery,662,379,0
730,8.41826486000481,29143,291,103,8090,56,M,Grocery,836,616,0
132,13.413474772406751,19999,7,459,4568,66,M,Grocery,116,367,0
240,8.123951605597625,9818,406,98,1696,31,M,Clothing,537,711,0
165,3.8175275091401186,25252,265,138,585,76,F,Fuel,892,410,0
543,15.447270097336501,6686,211,176,4459,57,M,Restaurant,876,496,0
386,3.534966307223442,66862,659,104,4144,30,M,Electronics,225,772,1
913,3.703104844949072,64229,990,412,7390,70,F,Clothing,604,743,0
1004,34.34328090127287,68231,664,478,4745,35,F,Grocery,146,541,0
353,-0.1494356677191515,28138,724,89,3355,21,M,Fuel,488,530,0
-43,23.707363729127827,41048,758,199,5992,83,F,Electronics,894,372,0
132,8.489798762913281,29518,649,493,5571,22,M,Restaurant,981,602,0
98,4.725433394766537,49942,782,65,4501,32,F,Electronics,767,373,0
345,145.47133653331332,42287,562,50,651,23,F,Restaurant,389,715,0
280,11.580026386175607,36828,787,7,680,74,F,Fuel,625,689,0
106,4.761907166835628,64994,194,339,490,48,M,Grocery,130,654,0
181,6.503407201076339,16669,864,282,4332,45,M,Clothing,775,728,0
169,8.530970128780691,1360,943,338,3358,35,M,Electronics,839,437,0
196,21.490609479813056,66131,856,399,9015,88,M,Electronics,715,575,0
826,44.417848335206855,51349,657,25,7405,36,M,Fuel,834,651,1
128,166.49329315651207,48003,69,287,3933,41,M,Restaurant,144,646,1
34,17.460167224464314,30643,849,251,1016,37,F,Electronics,160,491,0
101,113.30082436269169,63890,579,413,3701,53,F,Fuel,416,752,0
415,44.197698151170655,52057,975,154,3576,29,F,Electronics,840,746,0
224,-1.6184956227451401,57485,188,492,8685,69,M,Grocery,270,429,0
418,6.59441918530247,66934,184,88,4136,15,F,Restaurant,192,321,0
326,6.900445501928654,83419,148,34,3720,78,M,Electronics,477,369,0
771,14.835237825171804,41425,588,438,817,45,M,Grocery,791,401,0
61,5.872658102953428,70234,449,211,887,84,F,Grocery,722,464,0
360,26.49252077783623,39743,375,32,2562,68,M,Clothing,174,591,0
42,28.612336079274087,67336,528,425,1717,26,F,Fuel,404,692,0
711,10.231590708666008,26296,866,99,5952,51,F,Clothing,997,633,0
374,14.398592118808033,34018,658,93,6325,76,M,Fuel,787,752,0
402,6.667241654187819,71300,582,5,3,25,F,Electronics,520,775,0
26,43.98100998575673,70720,201,41,7118,31,M,Restaurant,275,628,0
