transaction_id,amount,transaction_time,location,location_id,merchant_id,device_id,customer_age,num_prev_transactions,credit_score,is_fraud_detected,year,month,day
95,39.11217234817211,9231,7,713,162,6258,50,867,815,0,2023,5,22
524,3.7386021158747713,37271,9,45,102,9066,27,3,479,0,2023,7,8
82,21.949948353838607,9869,7,693,157,5516,41,702,742,0,2023,11,12
80,9.236931214863452,64131,9,146,372,9328,29,769,533,0,2023,6,16
463,11.865048682622934,59074,3,387,343,4712,40,5,452,0,2023,7,16
169,14.562626962140088,45869,1,280,283,9018,80,38,456,0,2023,3,6
894,146.4809843239385,25267,5,496,348,4517,72,754,413,0,2023,1,22
156,83.64247206416545,46293,9,141,295,3660,87,77,710,0,2023,3,29
-41,15.214604364055536,42048,7,829,440,7728,54,787,328,0,2023,4,14
292,82.63381033885962,16795,0,663,439,6415,52,320,463,0,2023,1,17
201,124.86644961874535,40801,6,608,340,7390,82,442,404,0,2023,1,29
320,22.72080914862789,44015,4,497,39,9113,71,821,312,0,2023,6,24
607,30.858130791541882,13148,6,76,407,68,20,592,386,0,2023,1,23
433,79.9922116140556,21974,9,800,444,8788,83,217,432,0,2023,7,23
101,291.699913380503,22796,6,596,444,383,73,116,673,0,2023,1,14
633,0.4812968091077021,16665,1,709,215,7068,44,109,397,0,2023,5,23
136,8.637068016841223,11533,6,774,334,6041,39,283,568,0,2023,3,9
138,-3.599193975149909,17929,4,879,114,4737,38,60,580,0,2023,7,16
766,38.75207207828877,48525,5,28,418,9197,55,807,743,0,2023,3,27
969,25.335965670579046,28084,1,668,30,3919,37,470,423,0,2023,10,-2
156,30.9383899102502,27744,0,340,355,2350,76,344,685,0,2023,3,11
86,21.524702731660952,55137,7,250,372,7506,44,359,442,1,2023,7,29
448,35.63390833831317,47012,8,151,451,6692,78,725,496,0,2023,1,26
304,105.11469221036756,32905,3,808,178,1413,89,777,624,0,2023,7,5
41,12.499606213117398,51719,1,321,52,2722,64,761,501,0,2023,2,28
44,53.275114291184565,49232,2,128,467,1413,63,755,800,0,2023,7,25
271,31.741422624771122,73011,5,-87,371,3258,29,245,515,0,2023,12,2
943,8.120798095315957,53216,5,222,181,9295,25,151,384,0,2023,4,28
610,118.30429921709896,10521,8,69,46,6023,33,875,577,0,2023,3,33
694,23.007131274548925,65225,1,767,441,7434,82,1003,423,0,2023,3,15
791,89.64407140603468,24069,3,721,495,6480,50,83,740,0,2023,2,25
78,25.026238045483673,32328,6,840,333,3798,90,647,458,0,2023,2,21
627,4.2365217960471,18393,5,129,47,7372,68,808,670,0,2023,9,32
398,35.13122182204184,65610,8,817,412,5589,69,378,856,0,2023,1,-1
638,5.379027306757177,35341,9,168,251,4939,63,852,451,1,2023,6,22
85,87.03113634917058,51997,8,52,301,1392,23,851,705,0,2023,0,10
619,9.684752561560963,-430,8,171,187,1739,53,615,689,0,2023,12,20
73,14.091747930252687,75518,3,446,480,2940,71,179,267,0,2023,6,7
10,11.255071841481975,23490,9,290,444,3020,47,107,658,0,2023,6,0
280,2.097146078137964,-272,8,79,428,2568,52,366,566,1,2023,9,18
37,65.82084637682952,884,9,357,175,6521,35,704,574,0,2023,5,7
381,60.97236420500019,20779,7,511,208,573,48,65,583,0,2023,10,28
135,24.490911049363646,17881,2,850,390,8521,38,835,511,0,2023,1,10
480,76.234167414205,52768,3,326,334,616,82,654,390,0,2023,9,13
100,68.83855855463392,36195,3,198,89,5566,57,-42,366,0,2023,8,20
-24,47.54236250886221,36017,7,769,125,9351,22,786,330,0,2023,3,24
516,8.405402054518131,62180,8,846,19,2350,46,16,735,0,2023,2,16
707,23.82992164036247,33290,6,607,249,9525,50,898,571,0,2023,7,3
154,81.06923356765378,5766,9,-25,377,2739,52,808,380,0,2023,0,21
250,10.041440380804918,69724,1,656,117,3667,47,739,659,0,2023,6,24
864,15.51954647170907,52726,6,363,309,9063,27,-1,531,0,2023,10,27
89,14.916773385216818,43588,4,37,336,5556,51,72,499,0,2023,7,22
912,45.14329850499245,39829,0,816,317,920,26,143,557,0,2023,3,20
440,34.0445219910741,70980,8,486,210,1169,40,386,377,0,2023,1,-2
374,38.94290637141752,30357,4,553,241,7195,44,852,749,0,2023,10,27
674,44.440914071712484,15054,8,277,19,1009,84,134,598,0,2023,6,28
92,25.142909751802627,23089,2,851,208,4824,17,840,390,0,2023,6,12
227,133.3000571374731,46211,7,105,20,2182,41,73,579,0,2023,8,13
293,37.43920538057507,36359,6,336,343,5491,92,739,326,0,2023,1,14
219,12.30565867875229,8698,9,384,297,1231,21,933,485,0,2023,7,31
402,3.751309927775713,9136,7,267,148,2568,24,304,558,0,2023,1,28
-16,113.31083657430662,36266,0,471,343,6118,56,849,358,0,2023,7,22
801,25.089424870129058,27502,3,282,8,4568,47,171,458,0,2023,11,18
119,46.26025262181365,31032,4,802,373,8237,43,264,470,0,2023,1,33
550,57.17977660749753,77352,2,228,194,5608,63,-89,368,0,2023,10,31
857,15.35273959250115,20866,2,377,189,2722,72,846,586,0,2023,9,25
72,56.56556931153267,9497,1,129,260,2182,85,113,422,1,2023,11,10
227,89.25193544465196,59349,2,715,491,7265,69,652,435,0,2023,1,20
608,-0.4010397057282997,13025,5,325,343,2624,54,769,354,0,2023,5,32
600,126.24260320413538,55064,9,98,4,9534,80,99,720,0,2023,4,2
68,-0.5809519385164261,66405,5,912,208,6480,50,-66,585,0,2023,3,7
525,21.121341633700666,1155,1,50,135,5308,74,513,425,0,2023,11,22
-67,9.607157287512635,5644,9,374,54,760,88,163,444,0,2023,4,4
623,52.06720853379507,14517,5,666,331,2249,22,340,864,0,2023,9,14
215,0.35083619251638254,21561,5,715,294,524,37,673,530,0,2023,10,18
776,9.224394602311905,40232,4,193,284,6480,33,139,498,0,2023,12,16
253,145.032368664619,9025,9,773,340,9504,54,835,438,0,2023,8,2
556,99.4602416077094,31410,3,-48,118,1739,73,153,499,0,2023,3,23
327,10.286336894789969,11090,1,191,345,2717,29,964,341,0,2023,9,15
267,31.45936783306666,21984,9,364,275,9744,42,46,671,0,2023,7,2
854,22.860429222348955,28502,0,444,439,723,23,679,618,0,2023,2,15
880,6.359190448169401,19695,3,21,408,1675,25,126,418,1,2023,2,22
208,44.02127183229027,58142,2,117,155,6354,32,359,414,0,2023,9,3
440,52.201855846910505,73510,8,267,137,1173,42,962,501,0,2023,3,23
783,94.9294674584848,67544,9,148,80,6431,49,832,485,0,2023,7,21
500,20.091077797143196,6605,2,518,444,3202,24,836,455,0,2023,3,22
203,8.974988655739121,65989,1,371,54,9555,62,674,556,0,2023,6,7
-110,26.24942312945658,72531,8,315,85,6104,47,693,534,0,2023,7,18
392,18.298404532132334,13849,1,770,288,4958,74,388,663,0,2023,6,15
896,12.453326941176021,25193,3,222,398,5288,93,783,726,0,2023,3,21
276,11.694253546032591,83046,9,700,491,419,30,770,592,0,2023,11,5
72,43.776948073058264,44065,1,166,283,9409,23,329,384,0,2023,5,12
38,16.898347056625227,11029,7,751,20,2722,44,876,511,0,2023,10,24
548,282.3401494924517,39148,5,5,44,7217,46,897,584,0,2023,12,5
276,5.831309304750603,42708,0,-58,211,8862,65,812,375,0,2023,2,19
600,-0.27584810382144553,17195,6,199,420,1552,76,128,704,0,2023,2,5
220,28.016875039737737,62477,1,388,118,453,39,-13,438,0,2023,8,28
778,2.293351336386685,40896,6,432,485,251,46,774,526,0,2023,9,9
292,4.910858911457013,21188,2,398,409,2121,57,307,593,0,2023,7,11
518,30.7076874138805,80136,5,617,372,383,79,785,706,0,2023,9,26
844,221.3328654540361,90268,6,723,117,2739,24,471,617,1,2023,1,12
528,18.16596978493592,16363,1,438,53,419,57,601,339,0,2023,9,12
285,11.196684864339668,36547,8,560,136,8450,45,381,810,1,2023,9,32
153,64.32976490159406,19301,9,820,19,913,45,754,786,0,2023,7,7
126,72.46981554312659,35331,6,681,129,7506,84,613,722,0,2023,5,25
478,9.25861785089478,27157,3,248,175,7777,58,106,341,0,2023,5,25
56,56.01193974728149,37394,4,436,343,2507,55,892,701,0,2023,4,30
697,10.53983866927651,26215,6,221,28,655,36,847,397,0,2023,4,24
820,48.53223319985383,78043,2,4,335,3909,83,624,604,0,2023,6,3
569,3.479136204830315,12120,0,613,88,3735,52,140,264,0,2023,8,30
60,21.30949941146099,20462,6,622,318,1068,37,868,368,0,2023,1,18
659,13.579287298134552,2803,6,378,494,5069,72,-13,364,0,2023,1,28
388,57.900591182390805,9754,3,320,9,2722,47,250,448,0,2023,2,18
452,30.344438894154404,39227,2,625,10,8182,50,744,344,0,2023,7,23
359,9.630537356227737,65488,0,318,278,2331,62,123,556,0,2023,2,18
116,46.38277360387433,-1071,9,-17,99,4568,76,968,677,0,2023,0,20
851,28.531295359068903,14211,9,188,12,6785,52,855,478,0,2023,1,23
497,-0.20834486520697304,74115,5,47,374,4995,29,635,338,0,2023,2,24
239,2.9793205353374024,67897,6,512,276,3735,36,838,618,0,2023,2,31
441,12.785789896655984,8821,3,653,416,1129,74,765,700,0,2023,1,18
689,9.848717499733848,56021,4,731,474,8043,41,851,341,1,2023,4,21
84,136.7509138021419,31907,3,801,491,6480,23,754,626,0,2023,9,22
344,1.7940068806370082,9561,0,828,146,2776,43,565,582,0,2023,4,23
349,13.61808984456217,35150,0,700,416,1100,23,329,602,0,2023,2,28
287,23.59587636070311,29603,6,360,256,3663,64,535,572,0,2023,8,16
179,2.1998025268497425,24210,5,712,19,2717,21,664,501,0,2023,2,29
303,116.75921942907507,67760,2,468,343,4737,93,743,304,0,2023,7,21
533,16.579829836011655,72058,5,620,450,7377,60,582,757,0,2023,9,27
329,33.59032680548491,16947,4,434,118,8270,74,-127,357,0,2023,5,1
702,76.5270439949392,15957,4,648,497,3673,22,760,435,0,2023,3,30
20,12.476243605057173,-1636,0,748,155,4826,71,888,455,0,2023,7,22
848,128.72531340508812,46998,4,797,361,2683,45,808,365,0,2023,10,31
388,125.37570301900497,46269,3,536,299,2568,52,669,255,0,2023,3,28
163,15.671196976448913,26774,8,423,491,5368,55,865,500,0,2023,1,24
850,26.62115452665906,16633,2,517,439,6802,84,956,759,0,2023,6,24
259,1.1329818517447166,25087,8,-107,42,9217,56,86,461,0,2023,3,15
784,20.62363575774024,27778,4,707,20,6523,44,307,730,0,2023,2,27
791,44.27985336103506,10857,9,456,126,3189,44,776,367,0,2023,7,26
50,10.004609458636786,67850,4,29,496,4634,55,271,466,0,2023,5,10
211,14.857284727795184,45774,6,241,237,5719,72,70,559,0,2023,4,28
781,12.217722465361643,16369,0,5,343,4488,18,858,711,0,2023,5,12
899,11.04313753912452,37396,0,746,73,8182,61,271,751,0,2023,8,-1
313,-5.246573842801691,71831,9,26,154,5290,72,801,438,0,2023,5,26
149,0.8681624612402814,15169,9,758,98,7266,75,133,320,0,2023,7,25
815,162.40137455185112,35538,0,235,58,204,48,950,634,0,2023,2,8
141,1.2317968502085108,10281,5,350,490,4634,42,800,316,0,2023,5,12
306,102.67298078377333,24099,9,312,249,2430,65,724,298,0,2023,0,21
165,71.60431241420198,11186,6,749,444,8944,35,698,426,0,2023,2,23
98,49.205891749352816,20249,5,872,355,9159,77,47,348,0,2023,1,28
20,3.326482066512071,18991,2,179,444,535,22,-55,514,0,2023,10,20
785,10.605903126950984,3281,9,413,20,3058,66,761,689,0,2023,2,14
425,21.19850738277626,46966,2,786,20,7323,67,284,574,0,2023,6,26
779,18.136469893160253,26413,7,67,345,8275,66,829,781,0,2023,2,5
130,23.50999113441481,46970,3,803,217,8401,68,43,414,0,2023,7,31
267,1.2743292088762637,4544,4,19,88,8043,45,250,451,0,2023,12,9
692,97.22349768566134,50022,2,-41,125,7971,50,54,789,0,2023,9,13
561,13.0232489000707,4878,0,731,18,9356,37,850,727,0,2023,5,32
257,19.20185965020689,18578,0,323,429,3769,54,296,673,0,2023,10,22
646,82.07760346750374,82499,4,95,308,6480,35,650,351,0,2023,3,11
96,20.480264957291283,57584,8,848,115,3382,86,488,742,0,2023,6,11
341,28.054585071455687,8256,3,715,196,655,92,281,359,0,2023,11,36
72,7.907912950940898,18081,7,325,212,4568,74,760,745,0,2023,2,26
233,12.466409965850078,2065,6,356,16,4110,84,48,339,0,2023,6,18
288,7.298063470480982,52735,4,839,210,1566,68,96,693,0,2023,7,13
124,25.6566192162925,21603,9,702,329,9328,24,796,356,1,2023,1,26
313,66.54722898072828,7329,6,793,209,2658,75,379,666,0,2023,7,27
152,12.223083791778691,14283,2,204,20,5931,40,790,503,0,2023,12,29
871,66.39115353502233,31843,8,746,403,4993,35,804,484,0,2023,7,15
72,25.411690128786773,23349,7,808,302,8635,66,776,387,0,2023,0,14
277,61.112449063015184,33482,3,788,418,4333,42,191,329,0,2023,8,27
799,8.566238441353196,4670,4,559,71,5756,57,624,485,0,2023,2,24
-7,8.762028582732874,60147,5,664,103,1105,31,650,510,0,2023,8,12
727,12.392386140850606,9442,1,285,161,2624,51,49,465,0,2023,7,26
63,19.72206175484702,34376,4,202,343,8927,65,874,578,1,2023,3,16
14,38.34056311311314,10581,1,347,383,6231,76,372,551,0,2023,5,17
9,35.877653722526645,19626,7,235,111,1790,47,437,394,0,2023,5,24
203,163.53942453742883,43340,9,63,130,6785,88,457,591,0,2023,6,29
124,56.01455625506141,6993,9,235,263,1205,43,784,455,0,2023,8,8
817,21.12846274799456,9367,3,533,212,3407,69,509,498,0,2023,6,19
142,99.37801598210584,30925,3,671,440,5962,47,408,473,0,2023,6,15
62,11.247770106123813,21238,1,278,150,2551,83,725,324,0,2023,6,25
260,20.340937430131085,36202,4,822,187,5028,81,827,639,0,2023,4,18
241,5.350850796646528,62663,0,346,72,3830,43,226,290,0,2023,3,16
269,23.96447175447713,64181,2,740,343,1533,40,793,770,0,2023,1,23
286,47.241682350039945,4725,2,418,384,9063,50,-6,337,0,2023,2,9
286,12.01670736113197,38480,4,177,429,9525,24,810,582,0,2023,2,29
549,14.953078504802988,12694,9,866,25,866,55,374,460,0,2023,10,8
146,40.46743916410389,38169,4,161,218,2940,50,664,309,0,2023,11,19
73,114.14399863664983,52037,4,628,376,8738,52,607,399,0,2023,11,22
4,25.68933973771839,14581,0,718,92,1318,41,930,529,0,2023,6,16
834,77.87387038171104,15566,4,684,303,4186,83,314,584,0,2023,12,30
45,30.920869144404488,7757,6,603,403,2350,80,916,545,0,2023,2,26
361,12.871024474197096,44843,8,265,154,4223,82,277,445,0,2023,5,27
247,48.07890333055596,13911,0,826,491,9155,67,769,567,0,2023,1,19
217,-2.8157724552830885,54517,2,249,92,251,67,749,542,0,2023,5,11
327,13.961030266822139,65050,6,81,197,2608,37,324,505,0,2023,11,25
667,124.01713335171812,88285,5,-63,375,7971,59,379,580,0,2023,4,20
-8,9.069634130250744,5981,0,789,322,6270,66,897,737,0,2023,5,4
780,13.877451014543725,47917,4,213,452,8788,60,139,309,0,2023,12,28
138,10.287264778642392,65670,4,22,92,3058,38,902,657,0,2023,9,4
921,53.16071585953179,24994,7,734,450,8446,32,185,556,0,2023,1,33
338,16.244821044308406,80502,5,406,291,4501,22,155,308,0,2023,4,34
910,66.30915473110011,24895,7,430,226,617,18,869,343,0,2023,8,20
272,5.810698482106611,612,8,717,318,1134,87,866,737,0,2023,5,6
46,39.573496713306085,19336,7,163,491,8369,33,143,437,1,2023,11,18
821,20.488214579174652,69068,3,903,150,2893,84,430,416,0,2023,2,17
459,8.253504600702914,49184,6,139,491,68,23,720,351,0,2023,8,11
759,37.85032370596653,85426,5,474,361,5931,68,884,464,0,2023,10,32
357,11.700365037107554,65807,7,922,323,2722,69,661,844,0,2023,6,3
229,35.834562845951986,56587,7,338,20,1231,78,798,709,0,2023,10,17
747,36.06317417144813,35635,6,132,325,8803,60,846,650,0,2023,4,18
209,13.387297338607613,36257,5,311,187,3175,46,421,632,0,2023,2,22
80,10.331545989002203,-238,9,828,150,2739,79,846,668,0,2023,7,22
679,42.86051401166714,52243,1,813,70,7446,87,119,322,0,2023,11,9
483,22.108924746237,29429,1,615,167,3606,36,985,656,1,2023,1,15
738,7.683051747223842,13376,3,259,256,6448,74,962,540,0,2023,2,13
132,15.356687773613464,16737,2,855,476,3002,39,870,351,0,2023,6,27
9,20.20581543489454,22348,9,-42,294,2722,50,732,551,0,2023,5,7
112,38.28425523893767,5691,1,783,308,144,54,479,683,0,2023,10,30
127,22.99567465474243,9221,5,771,56,7038,34,782,730,1,2023,8,24
117,40.048842077378616,9743,0,226,453,8284,56,617,681,0,2023,6,21
611,69.99309520426091,4395,0,248,472,7944,23,643,630,0,2023,6,5
564,14.508813854023568,26277,1,200,325,1868,33,41,471,0,2023,1,5
65,1.6764901621848125,11788,5,408,243,2722,38,752,359,0,2023,6,18
444,15.337953291517081,52786,5,805,4,9662,28,887,400,0,2023,2,19
614,133.37647232296794,48944,9,749,481,3519,84,313,848,0,2023,5,29
493,4.021705172042932,18599,8,146,144,8237,37,699,426,0,2023,8,11
58,28.758638584894147,12478,1,804,478,9112,29,437,332,0,2023,5,12
424,52.358947317965146,74598,4,387,409,9366,21,837,368,0,2023,7,29
411,8.039634229004033,17850,1,240,475,6350,25,841,607,0,2023,8,26
287,18.088724575695775,39699,9,671,343,6103,37,424,756,0,2023,12,12
138,60.32634839536524,28570,7,-28,444,364,41,935,586,0,2023,7,23
193,34.2108652986239,52372,8,147,183,7125,46,750,563,0,2023,9,29
344,6.990760638317564,54209,0,435,491,3444,63,81,754,0,2023,5,24
774,20.155953208850942,65842,9,678,54,8348,59,827,446,0,2023,0,25
-100,19.53962474718772,15025,9,276,150,6605,84,667,275,0,2023,6,7
135,29.100292580183275,22988,6,418,13,6812,84,814,572,0,2023,4,12
-18,3.817450220113452,6858,6,727,274,9525,67,428,873,0,2023,4,13
212,99.74882886136396,20574,4,812,6,4634,69,180,499,0,2023,10,26
35,18.517800653705606,64028,4,770,390,5706,28,190,817,0,2023,3,35
97,12.038641498649909,15785,0,208,148,2121,59,659,824,0,2023,8,22
429,29.20487280906679,10521,6,-30,475,204,55,660,351,0,2023,5,7
805,3.964297708653927,31735,2,456,451,1895,61,608,323,0,2023,8,10
422,36.905035474615275,59172,1,154,137,8168,73,798,690,0,2023,5,0
159,23.7062516906922,76080,9,984,428,8056,71,85,262,0,2023,11,28
305,19.58088324134582,5309,9,572,435,8389,75,686,349,0,2023,11,27
478,103.93627981266155,16710,6,151,128,2350,29,426,310,0,2023,4,18
839,12.30283190007707,16010,6,638,485,1450,33,116,357,0,2023,6,31
584,26.540869937550113,23465,0,130,366,3969,67,452,367,0,2023,10,29
48,9.11389352515948,34415,8,305,196,5936,51,805,540,0,2023,3,33
340,39.22151653010406,84344,2,29,444,5819,39,600,719,0,2023,8,19
510,105.53934849980247,5710,0,527,101,2263,67,793,723,0,2023,5,9
281,80.51710464585538,27903,6,465,444,9837,29,830,673,0,2023,6,17
444,178.72257625286923,36486,7,248,134,3969,56,194,311,0,2023,4,11
55,74.75602111382645,16883,2,362,28,5646,48,507,518,0,2023,6,21
126,43.51009321385733,1005,1,366,428,5820,69,522,730,0,2023,10,21
489,52.875997895408766,23194,7,161,12,9366,49,868,398,0,2023,0,23
499,15.081177948783079,24835,6,483,65,1868,36,526,453,0,2023,1,8
640,12.662341011670009,3293,3,667,73,144,18,441,305,1,2023,1,12
462,23.068013419878802,16778,6,679,82,1466,37,616,552,0,2023,3,27
84,93.02079712547079,34442,5,30,432,5414,45,222,572,0,2023,1,9
272,13.612367417081057,16529,1,151,383,3058,49,810,774,0,2023,2,28
600,23.410192185804384,80988,2,746,6,6480,46,17,568,0,2023,6,4
905,19.32667768848485,67837,8,726,259,4158,33,694,552,1,2023,9,28
216,49.017994207989524,9304,7,827,151,8135,82,818,528,0,2023,6,22
707,5.952302782805675,42966,9,493,334,3141,52,291,711,0,2023,6,12
-7,38.964273687457265,19281,7,796,42,4201,64,652,596,0,2023,1,25
-36,30.888175439092542,29976,5,770,392,1851,25,104,401,0,2023,6,14
13,29.428417046863782,34624,4,393,429,447,65,862,380,0,2023,1,13
161,57.899784231295556,54597,8,206,495,1566,75,478,680,0,2023,8,22
81,74.08865986261253,60717,2,48,54,6311,24,714,356,0,2023,3,17
943,11.830360609107494,-107,3,159,200,4429,83,753,373,0,2023,7,24
34,28.80701062269487,40819,1,722,18,247,25,36,817,0,2023,6,22
268,18.289589275757493,20847,2,908,355,3875,48,699,424,0,2023,8,25
521,126.38016531606829,65043,5,684,301,8369,33,850,300,0,2023,5,17
286,68.74094870239156,72303,0,338,114,284,48,326,291,0,2023,10,25
428,10.38004942409308,40293,9,296,476,5566,40,843,381,0,2023,11,23
-18,-1.8811237353645804,7181,6,332,251,9798,48,91,669,0,2023,5,14
73,17.584853954503412,39352,9,737,340,7083,24,525,293,0,2023,6,12
606,10.507348814106255,67098,8,624,193,8363,85,99,677,0,2023,7,25
371,23.576169655733484,75943,1,7,284,6998,85,770,396,0,2023,2,5
866,32.681416417435194,51672,4,426,429,1790,30,854,695,0,2023,1,19
-78,12.684219415904604,9108,2,95,86,2722,29,624,395,0,2023,8,25
313,24.698793793349573,34498,5,252,198,787,50,367,419,0,2023,3,36
95,34.635910833286154,31213,9,323,20,7243,30,620,782,0,2023,10,16
209,2.588877980293198,9987,0,162,299,3556,72,295,457,0,2023,7,13
314,65.5411171552588,29556,0,698,76,5092,74,807,322,0,2023,3,8
285,16.25198432851808,57745,4,693,452,6081,32,538,442,0,2023,12,25
144,110.10550314315859,9930,6,76,111,6480,79,902,422,0,2023,0,14
575,9.418732873480941,40424,6,413,29,7073,39,309,303,0,2023,2,30
728,10.795503601561862,10275,7,154,256,3663,56,774,546,0,2023,6,28
770,87.76900018711827,18244,0,794,183,2604,23,-33,711,0,2023,11,11
654,15.624203914135688,22963,1,871,118,2683,28,432,427,0,2023,3,28
-4,-0.42121546594798076,18036,5,706,409,2601,47,265,605,0,2023,8,24
504,19.039869597279633,67829,8,721,369,2182,65,691,345,0,2023,10,8
348,2.9428367904906754,1853,2,127,244,8401,52,786,426,0,2023,10,15
404,51.58334994145189,34579,0,123,336,6121,68,944,473,0,2023,10,11
768,11.05269873191553,60501,0,17,480,9744,61,37,761,0,2023,11,22
863,20.49947301405936,23851,8,503,327,3407,84,504,339,0,2023,5,20
724,16.09225824425967,13210,1,657,340,6257,59,709,415,0,2023,4,2
836,10.445401035932878,61810,4,320,28,1538,79,207,765,0,2023,12,20
123,11.366374168987484,47378,8,417,96,1033,85,783,472,0,2023,2,15
10,48.204051732215234,43307,6,290,100,4403,63,242,358,0,2023,5,8
85,8.02529149022281,10573,6,444,499,2739,65,672,492,0,2023,8,31
67,54.633856292996924,60528,1,897,289,8739,74,128,417,0,2023,4,21
118,20.294184217515088,20285,2,745,299,6438,61,36,432,0,2023,11,2
109,12.692403231190859,26566,0,267,471,4824,70,177,386,0,2023,6,12
852,7.39741477447168,743,6,530,220,6501,42,148,340,0,2023,2,5
713,96.1506329770052,10848,3,250,369,655,50,69,548,0,2023,8,33
779,11.58035247522764,70928,2,116,212,655,43,887,546,0,2023,4,18
670,14.294361321430266,7562,3,11,189,1755,49,136,817,1,2023,6,28
607,19.613784814873316,61484,3,596,126,4583,80,128,803,0,2023,6,30
479,19.112290181191014,32153,1,271,344,6160,75,230,619,0,2023,9,15
676,109.62941365442097,14365,9,657,50,5472,54,789,302,0,2023,7,12
711,32.253566331892095,-5549,9,663,258,4403,38,659,516,0,2023,2,26
73,77.21889259446183,37636,9,585,338,7716,82,372,413,0,2023,6,26
197,10.948387633181206,58519,1,257,37,7716,22,300,773,0,2023,3,23
752,113.12280316937128,15480,7,274,425,19,89,493,498,1,2023,6,17
170,18.069627351064078,76594,1,97,367,8217,43,906,488,0,2023,3,30
21,44.67822487275468,22097,4,-9,149,6257,46,626,363,0,2023,9,32
256,8.335031642333698,17250,7,219,164,6802,37,-83,333,0,2023,2,26
262,73.90865034983835,19062,3,662,345,6802,55,769,474,0,2023,2,9
564,22.92582820488252,27117,0,195,187,7237,82,710,417,0,2023,1,7
118,20.315576232054983,70536,8,120,102,2739,55,145,287,0,2023,1,12
809,77.41112319142617,60692,0,726,93,655,63,-51,806,0,2023,11,28
430,18.468966870355583,9857,3,722,341,5617,47,721,477,0,2023,10,25
304,24.95204483608564,72114,8,800,384,3236,40,-1,364,0,2023,3,6
792,46.81759452247161,65387,9,937,141,152,69,794,660,0,2023,7,18
871,23.10251424410584,22638,9,298,1,262,28,810,367,0,2023,4,7
753,8.751743324732349,6673,1,168,261,3768,81,781,442,0,2023,8,21
322,12.950248583317531,43914,3,374,287,7468,53,242,550,0,2023,5,29
348,15.047854327849329,34438,5,616,390,7368,42,79,559,0,2023,6,8
652,72.26961820918369,3317,4,233,125,6201,54,930,623,0,2023,2,13
743,-3.7326218048492947,35460,9,221,42,2773,18,744,446,0,2023,4,16
847,10.138361859078177,37600,9,50,423,2509,52,178,853,0,2023,3,5
151,32.704850293696914,42205,4,190,332,6081,59,152,409,0,2023,13,30
791,5.9825724816955095,61088,6,691,279,6041,37,739,392,0,2023,5,21
571,10.771601762298438,8381,8,401,257,5179,22,455,598,0,2023,1,28
495,9.285546220404116,24205,9,166,350,2441,57,806,615,0,2023,1,31
281,85.95365498946376,12727,5,310,88,8696,51,4,522,0,2023,6,19
896,15.112146332065446,40439,8,784,499,8684,75,361,538,0,2023,6,24
66,28.861615305012105,61978,0,196,383,1468,70,144,470,0,2023,7,25
821,8.540974902410243,68994,8,389,133,4311,36,323,438,0,2023,3,3
354,79.32773461719917,88796,9,804,417,2722,18,768,471,0,2023,7,25
251,10.271622061390056,17408,8,709,279,2794,53,852,762,0,2023,9,20
794,38.93589873170911,20220,5,449,30,6496,31,224,318,0,2023,2,11
15,35.10540573945369,61286,5,886,417,438,50,854,518,0,2023,10,18
604,6.7951001430471365,29303,7,468,401,7289,49,864,522,0,2023,9,25
673,6.549699588259136,29274,6,374,169,8284,75,60,585,0,2023,6,5
561,42.05757078544883,42528,6,-36,197,2794,52,906,628,0,2023,2,22
65,15.377001075058022,73545,9,452,420,2739,47,591,362,0,2023,4,5
383,45.51163780498622,39177,1,956,429,5683,42,758,806,0,2023,4,29
490,38.44051584039477,74554,8,309,280,4531,54,193,554,0,2023,8,15
506,8.588386733882528,11520,0,250,95,836,79,840,508,0,2023,1,22
-57,17.573025409163925,49774,0,910,440,99,67,233,551,0,2023,9,23
579,17.6784156455448,31275,4,757,435,1205,64,223,618,0,2023,8,21
111,18.090943332193316,40072,7,80,339,3123,38,786,481,0,2023,1,13
432,24.411739169393233,12032,0,240,201,3258,39,94,451,0,2023,8,8
164,13.226794070716965,3576,8,689,8,5556,65,849,615,0,2023,8,29
791,-0.07834970873943448,10697,1,304,67,7390,53,800,363,0,2023,11,16
938,36.271918329742014,12148,9,108,473,3011,25,618,571,0,2023,4,31
133,15.42149732343558,47475,1,472,480,3663,78,840,711,0,2023,6,8
679,3.294697993125668,35558,2,618,392,707,87,798,586,0,2023,2,14
850,9.995502442760554,11444,9,631,471,6350,42,840,481,0,2023,4,21
900,10.832055493722425,34832,7,-64,286,3999,36,277,326,0,2023,3,21
347,22.846699200740463,36600,7,753,325,2350,57,652,354,0,2023,7,6
449,2.0050483077468613,20811,9,759,308,6961,57,103,809,0,2023,3,26
521,13.005839650696728,5737,1,334,25,3045,66,168,566,0,2023,3,27
362,-2.438728326991024,72372,5,738,343,165,30,945,413,0,2023,2,26
181,39.292351172352284,11527,0,920,475,6451,37,819,294,0,2023,2,19
755,34.28638269074931,57376,6,30,378,2509,48,296,577,0,2023,8,18
616,69.10226549833214,51798,2,739,164,5893,48,419,624,0,2023,4,10
198,23.741694494654034,24217,7,460,130,6618,82,730,421,0,2023,2,34
166,15.91514617870681,65952,6,328,214,7119,41,673,817,0,2023,1,28
65,16.989453746677675,14823,6,550,46,3241,45,686,441,0,2023,5,20
